     t        m      T
11808.00   -6.08  189.84
11809.00   -6.08  189.84
11810.00   -6.08  189.84
11811.00   -6.08  189.84
11812.00   -6.08  189.84
11813.00   -6.08  189.84
11814.00   -6.08  189.84
11815.00   -6.08  189.84
11816.00   -6.08  189.84
11817.00   -6.08  189.84
11818.00   -6.08  189.84
11819.00   -6.08  189.84
11820.00   -6.08  189.84
11821.00   -6.08  189.84
11822.00   -6.08  189.84
11823.00   -6.08  189.84
11824.00   -6.08  189.84
11825.00   -6.08  189.84
11826.00   -6.08  189.84
11827.00   -6.08  189.84
11828.00   -6.08  189.84
11829.00   -6.08  189.84
11830.00   -6.08  189.84
11831.00   -6.08  189.84
11832.00   -6.08  189.84
11833.00   -6.08  189.84
11834.00   -6.08  189.84
11835.00   -6.08  189.84
11836.00   -6.08  189.84
11837.00   -6.08  189.84
11838.00   -6.08  189.84
11839.00   -6.08  189.84
11840.00   -6.08  189.84
11841.00   -6.08  189.84
11842.00   -6.08  189.84
11843.00   -6.08  189.84
11844.00   -6.08  189.84
11845.00   -6.08  189.84
11846.00   -6.08  189.84
11847.00   -6.08  189.84
11848.00   -6.08  189.84
11849.00   -6.08  189.84
11850.00   -6.08  189.84
11851.00   -6.08  189.84
11852.00   -6.08  189.84
11853.00   -6.08  189.84
11854.00   -6.08  189.84
11855.00   -6.08  189.84
11856.00   -6.08  189.84
11857.00   -6.08  189.84
11858.00   -6.08  189.84
11859.00   -6.08  189.84
11860.00   -6.08  189.84
11861.00   -6.08  189.84
11862.00   -6.08  189.84
11863.00   -6.08  189.84
11864.00   -6.08  189.84
11865.00   -6.08  189.84
11866.00   -6.08  189.84
11867.00   -6.08  189.84
11868.00   -6.08  189.84
11869.00   -6.08  189.84
11870.00   -6.08  189.84
11871.00   -6.08  189.84
11872.00   -6.08  189.84
11873.00   -6.08  189.84
11874.00   -6.08  189.84
11875.00   -6.08  189.84
11876.00   -6.08  189.84
11877.00   -6.08  189.84
11878.00   -6.08  189.84
11879.00   -6.08  189.84
11880.00   -6.08  189.84
11881.00   -6.08  189.84
11882.00   -6.08  189.84
11883.00   -6.08  189.84
11884.00   -6.08  189.84
11885.00   -6.08  189.84
11886.00   -6.08  189.84
11887.00   -6.08  189.84
11888.00   -6.08  189.84
11889.00   -6.08  189.84
11890.00   -6.08  189.84
11891.00   -6.08  189.84
11892.00   -6.08  189.84
11893.00   -6.08  189.84
11894.00   -6.08  189.84
11895.00   -6.08  189.84
11896.00   -6.08  189.84
11897.00   -6.08  189.84
11898.00   -6.08  189.84
11899.00   -6.08  189.84
11900.00   -6.08  189.84
11901.00   -6.08  189.84
11902.00   -6.08  189.84
11903.00   -6.08  189.84
11904.00   -6.08  189.84
11905.00   -6.08  189.84
11906.00   -6.08  189.84
11907.00   -6.08  189.84
11908.00   -6.08  189.84
11909.00   -6.08  189.84
11910.00   -6.08  189.84
11911.00   -6.08  189.84
11912.00   -6.08  189.84
11913.00   -6.08  189.84
11914.00   -6.08  189.84
11915.00   -6.08  189.84
11916.00   -6.08  189.84
11917.00   -6.08  189.84
11918.00   -6.08  189.84
11919.00   -6.08  189.84
11920.00   -6.08  189.84
11921.00   -6.08  189.84
11922.00   -6.08  189.84
11923.00   -6.08  189.84
11924.00   -6.08  189.84
11925.00   -6.08  189.84
11926.00   -6.08  189.84
11927.00   -6.08  189.84
11928.00   -6.08  189.84
11929.00   -6.08  189.84
11930.00   -6.08  189.84
11931.00   -6.08  189.84
11932.00   -6.08  189.84
11933.00   -6.08  189.84
11934.00   -6.08  189.84
11935.00   -6.08  189.84
11936.00   -6.08  189.84
11937.00   -6.08  189.84
11938.00   -6.08  189.84
11939.00   -6.08  189.84
11940.00   -6.08  189.84
11941.00   -6.08  189.84
11942.00   -6.08  189.84
11943.00   -6.08  189.84
11944.00   -6.08  189.84
11945.00   -6.08  189.84
11946.00   -6.08  189.84
11947.00   -6.08  189.84
11948.00   -6.08  189.84
11949.00   -6.08  189.84
11950.00   -6.08  189.84
11951.00   -6.08  189.84
11952.00   -6.08  189.84
11953.00   -6.08  189.84
11954.00   -6.08  189.84
11955.00   -6.08  189.84
11956.00   -6.08  189.84
11957.00   -6.08  189.84
11958.00   -6.08  189.84
11959.00   -6.08  189.84
11960.00   -6.08  189.84
11961.00   -6.08  189.84
11962.00   -6.08  189.84
11963.00   -6.08  189.84
11964.00   -6.08  189.84
11965.00   -6.08  189.84
11966.00   -6.08  189.84
11967.00   -6.08  189.84
11968.00   -6.08  189.84
11969.00   -6.08  189.84
11970.00   -6.08  189.84
11971.00   -6.08  189.84
11972.00   -6.08  189.84
11973.00   -6.08  189.84
11974.00   -6.08  189.84
11975.00   -6.08  189.84
11976.00   -6.08  189.84
11977.00   -6.08  189.84
11978.00   -6.08  189.84
11979.00   -6.08  189.84
11980.00   -6.08  189.84
11981.00   -6.08  189.84
11982.00   -6.08  189.84
11983.00   -6.08  189.84
11984.00   -6.08  189.84
11985.00   -6.08  189.84
11986.00   -6.08  189.84
11987.00   -6.08  189.84
11988.00   -6.08  189.84
11989.00   -6.08  189.84
11990.00   -6.08  189.84
11991.00   -6.08  189.84
11992.00   -6.08  189.84
11993.00   -6.08  189.84
11994.00   -6.08  189.84
11995.00   -6.08  189.84
11996.00   -6.08  189.84
11997.00   -6.08  189.84
11998.00   -6.08  189.84
11999.00   -6.08  189.84
12000.00   -6.08  189.84
12001.00   -6.08  189.84
12002.00   -6.08  189.84
12003.00   -6.08  189.84
12004.00   -6.08  189.84
12005.00   -6.08  189.84
12006.00   -6.08  189.84
12007.00   -6.08  189.84
12008.00   -6.08  189.84
12009.00   -6.08  189.84
12010.00   -6.08  189.84
12011.00   -6.08  189.84
12012.00   -6.08  189.84
12013.00   -6.08  189.84
12014.00   -6.08  189.84
12015.00   -6.08  189.84
12016.00   -6.08  189.84
12017.00   -6.08  189.84
12018.00   -6.08  189.84
12019.00   -6.08  189.84
12020.00   -6.08  189.84
12021.00   -6.08  189.84
12022.00   -6.08  189.84
12023.00   -6.08  189.84
12024.00   -6.08  189.84
12025.00   -6.08  189.84
12026.00   -6.08  189.84
12027.00   -6.08  189.84
12028.00   -6.08  189.84
12029.00   -6.08  189.84
12030.00   -6.08  189.84
12031.00   -6.08  189.84
12032.00   -6.08  189.84
12033.00   -6.08  189.84
12034.00   -6.08  189.84
12035.00   -6.08  189.84
12036.00   -6.08  189.84
12037.00   -6.08  189.84
12038.00   -6.08  189.84
12039.00   -6.08  189.84
12040.00   -6.08  189.84
12041.00   -6.08  189.84
12042.00   -6.08  189.84
12043.00   -6.08  189.84
12044.00   -6.08  189.84
12045.00   -6.08  189.84
12046.00   -6.08  189.84
12047.00   -6.08  189.84
12048.00   -6.08  189.84
12049.00   -6.08  189.84
12050.00   -6.08  189.84
12051.00   -6.08  189.84
12052.00   -6.08  189.84
12053.00   -6.08  189.84
12054.00   -6.08  189.84
12055.00   -6.08  189.84
12056.00   -6.08  189.84
12057.00   -6.08  189.84
12058.00   -6.08  189.84
12059.00   -6.08  189.84
12060.00   -6.08  189.84
12061.00   -6.08  189.84
12062.00   -6.08  189.84
12063.00   -6.08  189.84
12064.00   -6.08  189.84
12065.00   -6.08  189.84
12066.00   -6.08  189.84
12067.00   -6.08  189.84
12068.00   -6.08  189.84
12069.00   -6.08  189.84
12070.00   -6.08  189.84
12071.00   -6.08  189.84
12072.00   -6.08  189.84
12073.00   -6.08  189.84
12074.00   -6.08  189.84
12075.00   -6.08  189.84
12076.00   -6.08  189.84
12077.00   -6.08  189.84
12078.00   -6.08  189.84
12079.00   -6.08  189.84
12080.00   -6.08  189.84
12081.00   -6.08  189.84
12082.00   -6.08  189.84
12083.00   -6.08  189.84
12084.00   -6.08  189.84
12085.00   -6.08  189.84
12086.00   -6.08  189.84
12087.00   -6.08  189.84
12088.00   -6.08  189.84
12089.00   -6.08  189.84
12090.00   -6.08  189.84
12091.00   -6.08  189.84
12092.00   -6.08  189.84
12093.00   -6.08  189.84
12094.00   -6.08  189.84
12095.00   -6.08  189.84
12096.00   -6.08  189.84
12097.00   -6.08  189.84
12098.00   -6.08  189.84
12099.00   -6.08  189.84
12100.00   -6.08  189.84
12101.00   -6.08  189.84
12102.00   -6.08  189.84
12103.00   -6.08  189.84
12104.00   -6.08  189.84
12105.00   -6.08  189.84
12106.00   -6.08  189.84
12107.00   -6.08  189.84
12108.00   -6.08  189.84
12109.00   -6.08  189.84
12110.00   -6.08  189.84
12111.00   -6.08  189.84
12112.00   -6.08  189.84
12113.00   -6.08  189.84
12114.00   -6.08  189.84
12115.00   -6.08  189.84
12116.00   -6.08  189.84
12117.00   -6.08  189.84
12118.00   -6.08  189.84
12119.00   -6.08  189.84
12120.00   -6.08  189.84
12121.00   -6.08  189.84
12122.00   -6.08  189.84
12123.00   -6.08  189.84
12124.00   -6.08  189.84
12125.00   -6.08  189.84
12126.00   -6.08  189.84
12127.00   -6.08  189.84
12128.00   -6.08  189.84
12129.00   -6.08  189.84
12130.00   -6.08  189.84
12131.00   -6.08  189.84
12132.00   -6.08  189.84
12133.00   -6.08  189.84
12134.00   -6.08  189.84
12135.00   -6.08  189.84
12136.00   -6.08  189.84
12137.00   -6.08  189.84
12138.00   -6.08  189.84
12139.00   -6.08  189.84
12140.00   -6.08  189.84
12141.00   -6.08  189.84
12142.00   -6.08  189.84
12143.00   -6.08  189.84
12144.00   -6.08  189.84
12145.00   -6.08  189.84
12146.00   -6.08  189.84
12147.00   -6.08  189.84
12148.00   -6.08  189.84
12149.00   -6.08  189.84
12150.00   -6.08  189.84
12151.00   -6.08  189.84
12152.00   -6.08  189.84
12153.00   -6.08  189.84
12154.00   -6.08  189.84
12155.00   -6.08  189.84
12156.00   -6.08  189.84
12157.00   -6.08  189.84
12158.00   -6.08  189.84
12159.00   -6.08  189.84
12160.00   -6.08  189.84
12161.00   -6.08  189.84
12162.00   -6.08  189.84
12163.00   -6.08  189.84
12164.00   -6.08  189.84
12165.00   -6.08  189.84
12166.00   -6.08  189.84
12167.00   -6.08  189.84
12168.00   -6.08  189.84
12169.00   -6.08  189.84
12170.00   -6.08  189.84
12171.00   -6.08  189.84
12172.00   -6.08  189.84
12173.00   -6.08  189.84
12174.00   -6.08  189.84
12175.00   -6.08  189.84
12176.00   -6.08  189.84
12177.00   -6.08  189.84
12178.00   -6.08  189.84
12179.00   -6.08  189.84
12180.00   -6.08  189.84
12181.00   -6.08  189.84
12182.00   -6.08  189.84
12183.00   -6.08  189.84
12184.00   -6.08  189.84
12185.00   -6.08  189.84
12186.00   -6.08  189.84
12187.00   -6.08  189.84
12188.00   -6.08  189.84
12189.00   -6.08  189.84
12190.00   -6.08  189.84
12191.00   -6.08  189.84
12192.00   -6.08  189.84
12193.00   -6.08  189.84
12194.00   -6.08  189.84
12195.00   -6.08  189.84
12196.00   -6.08  189.84
12197.00   -6.08  189.84
12198.00   -6.08  189.84
12199.00   -6.08  189.84
12200.00   -6.08  189.84
12201.00   -6.08  189.84
12202.00   -6.08  189.84
12203.00   -6.08  189.84
12204.00   -6.08  189.84
12205.00   -6.08  189.84
12206.00   -6.08  189.84
12207.00   -6.08  189.84
12208.00   -6.08  189.84
12209.00   -6.08  189.84
12210.00   -6.08  189.84
12211.00   -6.08  189.84
12212.00   -6.08  189.84
12213.00   -6.08  189.84
12214.00   -6.08  189.84
12215.00   -6.08  189.84
12216.00   -6.08  189.84
12217.00   -6.08  189.84
12218.00   -6.08  189.84
12219.00   -6.08  189.84
12220.00   -6.08  189.84
12221.00   -6.08  189.84
12222.00   -6.08  189.84
12223.00   -6.08  189.84
12224.00   -6.08  189.84
12225.00   -6.08  189.84
12226.00   -6.08  189.84
12227.00   -6.08  189.84
12228.00   -6.08  189.84
12229.00   -6.08  189.84
12230.00   -6.08  189.84
12231.00   -6.08  189.84
12232.00   -6.08  189.84
12233.00   -6.08  189.84
12234.00   -6.08  189.84
12235.00   -6.08  189.84
12236.00   -6.08  189.84
12237.00   -6.08  189.84
12238.00   -6.08  189.84
12239.00   -6.08  189.84
12240.00   -6.08  189.84
12241.00   -6.08  189.84
12242.00   -6.08  189.84
12243.00   -6.08  189.84
12244.00   -6.08  189.84
12245.00   -6.08  189.84
12246.00   -6.08  189.84
12247.00   -6.08  189.84
12248.00   -6.08  189.84
12249.00   -6.08  189.84
12250.00   -6.08  189.84
12251.00   -6.08  189.84
12252.00   -6.08  189.84
12253.00   -6.08  189.84
12254.00   -6.08  189.84
12255.00   -6.08  189.84
12256.00   -6.08  189.84
12257.00   -6.08  189.84
12258.00   -6.08  189.84
12259.00   -6.08  189.84
12260.00   -6.08  189.84
12261.00   -6.08  189.84
12262.00   -6.08  189.84
12263.00   -6.08  189.84
12264.00   -6.08  189.84
12265.00   -6.08  189.84
12266.00   -6.08  189.84
12267.00   -6.08  189.84
12268.00   -6.08  189.84
12269.00   -6.08  189.84
12270.00   -6.08  189.84
12271.00   -6.08  189.84
12272.00   -6.08  189.84
12273.00   -6.08  189.84
12274.00   -6.08  189.84
12275.00   -6.08  189.84
12276.00   -6.08  189.84
12277.00   -6.08  189.84
12278.00   -6.08  189.84
12279.00   -6.08  189.84
12280.00   -6.08  189.84
12281.00   -6.08  189.84
12282.00   -6.08  189.84
12283.00   -6.08  189.84
12284.00   -6.08  189.84
12285.00   -6.08  189.84
12286.00   -6.08  189.84
12287.00   -6.08  189.84
12288.00   -6.08  189.84
12289.00   -6.08  189.84
12290.00   -6.08  189.84
12291.00   -6.08  189.84
12292.00   -6.08  189.84
12293.00   -6.08  189.84
12294.00   -6.08  189.84
12295.00   -6.08  189.84
12296.00   -6.08  189.84
12297.00   -6.08  189.84
12298.00   -6.08  189.84
12299.00   -6.08  189.84
12300.00   -6.08  189.84
12301.00   -6.08  189.84
12302.00   -6.08  189.84
12303.00   -6.08  189.84
12304.00   -6.08  189.84
12305.00   -6.08  189.84
12306.00   -6.08  189.84
12307.00   -6.08  189.84
12308.00   -6.08  189.84
12309.00   -6.08  189.84
12310.00   -6.08  189.84
12311.00   -6.08  189.84
12312.00   -6.08  189.84
12313.00   -6.08  189.84
12314.00   -6.08  189.84
12315.00   -6.08  189.84
12316.00   -6.08  189.84
12317.00   -6.08  189.84
12318.00   -6.08  189.84
12319.00   -6.08  189.84
12320.00   -6.08  189.84
12321.00   -6.08  189.84
12322.00   -6.08  189.84
12323.00   -6.08  189.84
12324.00   -6.08  189.84
12325.00   -6.08  189.84
12326.00   -6.08  189.84
12327.00   -6.08  189.84
12328.00   -6.08  189.84
12329.00   -6.08  189.84
12330.00   -6.08  189.84
12331.00   -6.08  189.84
12332.00   -6.08  189.84
12333.00   -6.08  189.84
12334.00   -6.08  189.84
12335.00   -6.08  189.84
12336.00   -6.08  189.84
12337.00   -6.08  189.84
12338.00   -6.08  189.84
12339.00   -6.08  189.84
12340.00   -6.08  189.84
12341.00   -6.08  189.84
12342.00   -6.08  189.84
12343.00   -6.08  189.84
12344.00   -6.08  189.84
12345.00   -6.08  189.84
12346.00   -6.08  189.84
12347.00   -6.08  189.84
12348.00   -6.08  189.84
12349.00   -6.08  189.84
12350.00   -6.08  189.84
12351.00   -6.08  189.84
12352.00   -6.08  189.84
12353.00   -6.08  189.84
12354.00   -6.08  189.84
12355.00   -6.08  189.84
12356.00   -6.08  189.84
12357.00   -6.08  189.84
12358.00   -6.08  189.84
12359.00   -6.08  189.84
12360.00   -6.08  189.84
12361.00   -6.08  189.84
12362.00   -6.08  189.84
12363.00   -6.08  189.84
12364.00   -6.08  189.84
12365.00   -6.08  189.84
12366.00   -6.08  189.84
12367.00   -6.08  189.84
12368.00   -6.08  189.84
12369.00   -6.08  189.84
12370.00   -6.08  189.84
12371.00   -6.08  189.84
12372.00   -6.08  189.84
12373.00   -6.08  189.84
12374.00   -6.08  189.84
12375.00   -6.08  189.84
12376.00   -6.08  189.84
12377.00   -6.08  189.84
12378.00   -6.08  189.84
12379.00   -6.08  189.84
12380.00   -6.08  189.84
12381.00   -6.08  189.84
12382.00   -6.08  189.84
12383.00   -6.08  189.84
12384.00   -6.08  189.84
12385.00   -6.08  189.84
12386.00   -6.08  189.84
12387.00   -6.08  189.84
12388.00   -6.08  189.84
12389.00   -6.08  189.84
12390.00   -6.08  189.84
12391.00   -6.08  189.84
12392.00   -6.08  189.84
12393.00   -6.08  189.84
12394.00   -6.08  189.84
12395.00   -6.08  189.84
12396.00   -6.08  189.84
12397.00   -6.08  189.84
12398.00   -6.08  189.84
12399.00   -6.08  189.84
12400.00   -6.08  189.84
12401.00   -6.08  189.84
12402.00   -6.08  189.84
12403.00   -6.08  189.84
12404.00   -6.08  189.84
12405.00   -6.08  189.84
12406.00   -6.08  189.84
12407.00   -6.08  189.84
12408.00   -6.08  189.84
12409.00   -6.08  189.84
12410.00   -6.08  189.84
12411.00   -6.08  189.84
12412.00   -6.08  189.84
12413.00   -6.08  189.84
12414.00   -6.08  189.84
12415.00   -6.08  189.84
12416.00   -6.08  189.84
12417.00   -6.08  189.84
12418.00   -6.08  189.84
12419.00   -6.08  189.84
12420.00   -6.08  189.84
12421.00   -6.08  189.84
12422.00   -6.08  189.84
12423.00   -6.08  189.84
12424.00   -6.08  189.84
12425.00   -6.08  189.84
12426.00   -6.08  189.84
12427.00   -6.08  189.84
12428.00   -6.08  189.84
12429.00   -6.08  189.84
12430.00   -6.08  189.84
12431.00   -6.08  189.84
12432.00   -6.08  189.84
12433.00   -6.08  189.84
12434.00   -6.08  189.84
12435.00   -6.08  189.84
12436.00   -6.08  189.84
12437.00   -6.08  189.84
12438.00   -6.08  189.84
12439.00   -6.08  189.84
12440.00   -6.08  189.84
12441.00   -6.08  189.84
12442.00   -6.08  189.84
12443.00   -6.08  189.84
12444.00   -6.08  189.84
12445.00   -6.08  189.84
12446.00   -6.08  189.84
12447.00   -6.08  189.84
12448.00   -6.08  189.84
12449.00   -6.08  189.84
12450.00   -6.08  189.84
12451.00   -6.08  189.84
12452.00   -6.08  189.84
12453.00   -6.08  189.84
12454.00   -6.08  189.84
12455.00   -6.08  189.84
12456.00   -6.08  189.84
12457.00   -6.08  189.84
12458.00   -6.08  189.84
12459.00   -6.08  189.84
12460.00   -6.08  189.84
12461.00   -6.08  189.84
12462.00   -6.08  189.84
12463.00   -6.08  189.84
12464.00   -6.08  189.84
12465.00   -6.08  189.84
12466.00   -6.08  189.84
12467.00   -6.08  189.84
12468.00   -6.08  189.84
12469.00   -6.08  189.84
12470.00   -6.08  189.84
12471.00   -6.08  189.84
12472.00   -6.08  189.84
12473.00   -6.08  189.84
12474.00   -6.08  189.84
12475.00   -6.08  189.84
12476.00   -6.08  189.84
12477.00   -6.08  189.84
12478.00   -6.08  189.84
12479.00   -6.08  189.84
12480.00   -6.08  189.84
12481.00   -6.08  189.84
12482.00   -6.08  189.84
12483.00   -6.08  189.84
12484.00   -6.08  189.84
12485.00   -6.08  189.84
12486.00   -6.08  189.84
12487.00   -6.08  189.84
12488.00   -6.08  189.84
12489.00   -6.08  189.84
12490.00   -6.08  189.84
12491.00   -6.08  189.84
12492.00   -6.08  189.84
12493.00   -6.08  189.84
12494.00   -6.08  189.84
12495.00   -6.08  189.84
12496.00   -6.08  189.84
12497.00   -6.08  189.84
12498.00   -6.08  189.84
12499.00   -6.08  189.84
12500.00   -6.08  189.84
12501.00   -6.08  189.84
12502.00   -6.08  189.84
12503.00   -6.08  189.84
12504.00   -6.08  189.84
12505.00   -6.08  189.84
12506.00   -6.08  189.84
12507.00   -6.08  189.84
12508.00   -6.08  189.84
12509.00   -6.08  189.84
12510.00   -6.08  189.84
12511.00   -6.08  189.84
12512.00   -6.08  189.84
12513.00   -6.08  189.84
12514.00   -6.08  189.84
12515.00   -6.08  189.84
12516.00   -6.08  189.84
12517.00   -6.08  189.84
12518.00   -6.08  189.84
12519.00   -6.08  189.84
12520.00   -6.08  189.84
12521.00   -6.08  189.84
12522.00   -6.08  189.84
12523.00   -6.08  189.84
12524.00   -6.08  189.84
12525.00   -6.08  189.84
12526.00   -6.08  189.84
12527.00   -6.08  189.84
12528.00   -6.08  189.84
12529.00   -6.08  189.84
12530.00   -6.08  189.84
12531.00   -6.08  189.84
12532.00   -6.08  189.84
12533.00   -6.08  189.84
12534.00   -6.08  189.84
12535.00   -6.08  189.84
12536.00   -6.08  189.84
12537.00   -6.08  189.84
12538.00   -6.08  189.84
12539.00   -6.08  189.84
12540.00   -6.08  189.84
12541.00   -6.08  189.84
12542.00   -6.08  189.84
12543.00   -6.08  189.84
12544.00   -6.08  189.84
12545.00   -6.08  189.84
12546.00   -6.08  189.84
12547.00   -6.08  189.84
12548.00   -6.08  189.84
12549.00   -6.08  189.84
12550.00   -6.08  189.84
12551.00   -6.08  189.84
12552.00   -6.08  189.84
12553.00   -6.08  189.84
12554.00   -6.08  189.84
12555.00   -6.08  189.84
12556.00   -6.08  189.84
12557.00   -6.08  189.84
12558.00   -6.08  189.84
12559.00   -6.08  189.84
12560.00   -6.08  189.84
12561.00   -6.08  189.84
12562.00   -6.08  189.84
12563.00   -6.08  189.84
12564.00   -6.08  189.84
12565.00   -6.08  189.84
12566.00   -6.08  189.84
12567.00   -6.08  189.84
12568.00   -6.08  189.84
12569.00   -6.08  189.84
12570.00   -6.08  189.84
12571.00   -6.08  189.84
12572.00   -6.08  189.84
12573.00   -6.08  189.84
12574.00   -6.08  189.84
12575.00   -6.08  189.84
12576.00   -6.08  189.84
12577.00   -6.08  189.84
12578.00   -6.08  189.84
12579.00   -6.08  189.84
12580.00   -6.08  189.84
12581.00   -6.08  189.84
12582.00   -6.08  189.84
12583.00   -6.08  189.84
12584.00   -6.08  189.84
12585.00   -6.08  189.84
12586.00   -6.08  189.84
12587.00   -6.08  189.84
12588.00   -6.08  189.84
12589.00   -6.08  189.84
12590.00   -6.08  189.84
12591.00   -6.08  189.84
12592.00   -6.08  189.84
12593.00   -6.08  189.84
12594.00   -6.08  189.84
12595.00   -6.08  189.84
12596.00   -6.08  189.84
12597.00   -6.08  189.84
12598.00   -6.08  189.84
12599.00   -6.08  189.84
12600.00   -6.08  189.84
12601.00   -6.08  189.84
12602.00   -6.08  189.84
12603.00   -6.08  189.84
12604.00   -6.08  189.84
12605.00   -6.08  189.84
12606.00   -6.08  189.84
12607.00   -6.08  189.84
12608.00   -6.08  189.84
