    t       m      T
120858.00   -3.99  190.81
120859.00   -3.83  189.71
120860.00   -4.02  189.07
120861.00   -4.11  188.97
120862.00   -4.09  190.91
120863.00   -4.10  190.81
120864.00   -3.89  190.13
120865.00   -4.05  190.65
120866.00   -4.12  190.97
120867.00   -3.97  191.23
120868.00   -4.02  190.94
120869.00   -4.15  190.49
120870.00   -4.04  189.17
120871.00   -4.10  189.42
120872.00   -3.93  189.30
120873.00   -4.03  189.97
120874.00   -4.01  189.52
120875.00   -3.95  188.52
120876.00   -3.91  190.58
120877.00   -4.07  189.10
120878.00   -3.95  189.30
120879.00   -3.85  189.30
120880.00   -3.91  189.04
120881.00   -4.01  190.04
120882.00   -4.08  190.46
120883.00   -4.01  189.26
120884.00   -4.02  190.33
120885.00   -3.97  190.23
120886.00   -4.03  189.88
120887.00   -4.03  189.26
120888.00   -4.01  190.68
120889.00   -4.00  191.00
120890.00   -4.06  190.49
120891.00   -4.08  190.33
120892.00   -4.05  191.07
120893.00   -4.11  190.10
120894.00   -4.00  188.78
120895.00   -4.02  190.00
120896.00   -4.06  190.39
120897.00   -3.94  189.68
120898.00   -4.13  189.62
120899.00   -3.93  190.13
120900.00   -4.03  190.87
120901.00   -3.94  189.20
120902.00   -4.10  190.10
120903.00   -4.09  190.39
120904.00   -4.14  187.65
120905.00   -4.08  190.10
120906.00   -4.17  188.72
120907.00   -4.01  190.58
120908.00   -4.03  189.91
120909.00   -4.05  189.30
120910.00   -4.01  189.84
120911.00   -4.03  189.04
120912.00   -3.97  191.10
120913.00   -4.04  190.42
120914.00   -3.95  188.81
120915.00   -3.91  189.26
120916.00   -4.03  190.20
120917.00   -3.98  189.71
120918.00   -4.02  190.00
120919.00   -4.12  190.52
120920.00   -4.11  188.62
120921.00   -4.01  189.94
120922.00   -3.94  190.04
120923.00   -4.10  189.55
120924.00   -3.96  190.36
120925.00   -4.02  190.20
120926.00   -3.92  188.33
120927.00   -4.02  188.52
120928.00   -4.00  190.87
120929.00   -4.05  189.88
120930.00   -4.09  189.91
120931.00   -4.01  190.26
120932.00   -4.03  190.65
120933.00   -4.15  189.81
120934.00   -3.99  188.49
120935.00   -4.09  190.78
120936.00   -3.99  190.04
120937.00   -3.90  190.04
120938.00   -3.90  189.91
120939.00   -4.06  189.30
120940.00   -4.08  190.87
120941.00   -3.99  189.81
120942.00   -4.06  190.29
120943.00   -4.07  189.88
120944.00   -4.13  188.39
120945.00   -4.04  188.52
120946.00   -4.17  190.78
120947.00   -4.15  188.59
120948.00   -4.06  190.42
120949.00   -4.06  189.88
120950.00   -4.10  190.33
120951.00   -4.09  189.84
120952.00   -4.05  188.91
120953.00   -3.89  190.65
120954.00   -3.90  190.97
120955.00   -4.11  190.46
120956.00   -3.94  188.78
120957.00   -4.03  189.94
120958.00   -4.04  190.07
120959.00   -3.86  190.49
120960.00   -3.91  189.52
120961.00   -4.08  189.30
120962.00   -4.00  189.59
120963.00   -3.93  189.55
120964.00   -4.03  187.88
120965.00   -4.19  188.81
120966.00   -3.97  189.62
120967.00   -4.02  189.07
120968.00   -4.18  191.78
120969.00   -4.16  189.59
120970.00   -4.13  191.94
120971.00   -4.04  190.49
120972.00   -3.99  188.88
120973.00   -4.08  190.23
120974.00   -3.98  190.71
120975.00   -3.96  190.13
120976.00   -4.00  190.00
120977.00   -4.01  189.94
120978.00   -4.02  188.59
120979.00   -4.07  189.49
120980.00   -4.00  190.52
120981.00   -4.01  192.48
120982.00   -3.94  191.42
120983.00   -4.08  189.71
120984.00   -3.92  189.42
120985.00   -4.04  188.81
120986.00   -4.05  188.10
120987.00   -4.09  190.87
120988.00   -4.02  189.75
120989.00   -4.05  189.68
120990.00   -4.03  189.10
120991.00   -4.07  190.17
120992.00   -4.06  189.23
120993.00   -3.98  187.01
120994.00   -4.10  190.52
120995.00   -4.19  191.52
120996.00   -4.07  189.62
120997.00   -4.11  189.65
120998.00   -4.06  189.13
120999.00   -4.07  188.65
121000.00   -3.97  190.17
121001.00   -4.09  190.17
121002.00   -4.03  189.97
121003.00   -4.00  190.04
121004.00   -4.14  189.26
121005.00   -3.96  190.71
121006.00   -4.06  190.13
121007.00   -4.00  189.94
121008.00   -3.94  190.10
121009.00   -4.06  189.71
121010.00   -4.07  188.56
121011.00   -3.94  189.75
121012.00   -4.12  190.17
121013.00   -3.94  188.23
121014.00   -3.93  188.68
121015.00   -3.97  190.52
121016.00   -3.93  189.36
121017.00   -3.99  190.29
121018.00   -4.14  189.81
121019.00   -4.08  190.52
121020.00   -4.19  189.26
121021.00   -4.16  191.00
121022.00   -4.01  190.84
121023.00   -4.06  188.56
121024.00   -4.03  190.00
121025.00   -4.00  190.68
121026.00   -3.92  190.46
121027.00   -3.98  188.49
121028.00   -4.11  190.78
121029.00   -4.05  191.97
121030.00   -4.05  190.23
121031.00   -3.98  191.39
121032.00   -4.11  189.81
121033.00   -3.84  190.65
121034.00   -3.87  190.26
121035.00   -4.07  189.59
121036.00   -3.93  189.62
121037.00   -4.01  187.94
121038.00   -3.97  191.00
121039.00   -4.10  190.46
121040.00   -4.10  189.59
121041.00   -3.99  190.04
121042.00   -4.12  189.52
121043.00   -4.02  190.23
121044.00   -3.99  190.10
121045.00   -3.93  190.39
121046.00   -4.05  189.91
121047.00   -4.01  191.00
121048.00   -4.07  189.78
121049.00   -4.14  189.52
121050.00   -4.20  190.29
121051.00   -4.07  189.10
121052.00   -3.92  190.65
121053.00   -4.16  188.85
121054.00   -3.99  189.81
121055.00   -4.08  189.10
121056.00   -4.02  188.04
121057.00   -3.93  189.84
121058.00   -4.02  190.71
121059.00   -3.91  188.30
121060.00   -4.00  189.65
121061.00   -3.99  190.26
121062.00   -3.97  190.42
121063.00   -4.02  188.62
121064.00   -4.03  190.75
121065.00   -4.08  189.42
121066.00   -4.00  189.68
121067.00   -4.04  189.75
121068.00   -4.08  190.65
121069.00   -4.05  189.49
121070.00   -4.07  189.30
121071.00   -4.01  189.88
121072.00   -4.00  190.39
121073.00   -4.04  189.01
121074.00   -3.95  189.55
121075.00   -4.17  188.65
121076.00   -4.13  189.62
121077.00   -4.07  189.42
121078.00   -4.09  190.55
121079.00   -4.07  190.04
121080.00   -3.94  189.49
121081.00   -3.96  189.46
121082.00   -4.11  189.97
121083.00   -4.06  188.88
121084.00   -3.92  190.29
121085.00   -4.06  190.26
121086.00   -4.14  187.81
121087.00   -4.10  188.68
121088.00   -3.95  190.39
121089.00   -4.09  190.94
121090.00   -4.12  189.01
121091.00   -4.03  190.36
121092.00   -3.86  189.94
121093.00   -4.10  189.94
121094.00   -3.94  188.78
121095.00   -4.02  190.55
121096.00   -3.93  190.68
121097.00   -3.98  188.46
121098.00   -4.07  189.13
121099.00   -4.11  188.72
121100.00   -4.08  189.13
121101.00   -4.07  188.36
121102.00   -4.19  191.52
121103.00   -3.92  188.81
121104.00   -4.18  188.94
121105.00   -4.08  190.58
121106.00   -3.96  188.65
121107.00   -3.95  190.52
121108.00   -3.91  188.46
121109.00   -4.02  190.26
121110.00   -4.10  190.75
121111.00   -4.05  190.46
121112.00   -3.97  190.65
121113.00   -4.07  190.78
121114.00   -4.02  189.75
121115.00   -4.02  191.61
121116.00   -4.06  188.91
121117.00   -4.04  189.81
121118.00   -4.05  191.65
121119.00   -4.00  188.75
121120.00   -3.90  188.59
121121.00   -3.98  188.97
121122.00   -4.06  190.68
121123.00   -3.98  190.78
121124.00   -4.03  188.59
121125.00   -4.02  191.78
121126.00   -3.97  189.75
121127.00   -4.05  190.07
121128.00   -4.08  190.52
121129.00   -3.96  191.45
121130.00   -3.91  188.10
121131.00   -3.90  189.49
121132.00   -3.97  191.07
121133.00   -4.07  190.65
121134.00   -4.07  191.29
121135.00   -4.03  189.42
121136.00   -3.93  189.78
121137.00   -4.01  189.07
121138.00   -4.08  190.20
121139.00   -4.07  190.68
121140.00   -4.05  189.68
121141.00   -3.95  189.75
121142.00   -4.04  188.88
121143.00   -3.94  189.75
121144.00   -4.10  191.07
121145.00   -4.00  190.65
121146.00   -4.02  191.00
121147.00   -4.00  190.04
121148.00   -4.04  189.62
121149.00   -4.00  189.30
121150.00   -3.94  189.46
121151.00   -3.98  189.33
121152.00   -4.05  189.36
121153.00   -3.98  188.23
121154.00   -3.96  189.62
121155.00   -3.93  191.04
121156.00   -3.97  190.97
121157.00   -4.07  189.78
121158.00   -4.08  190.29
121159.00   -4.05  188.68
121160.00   -4.11  189.26
121161.00   -3.87  189.20
121162.00   -3.96  189.42
121163.00   -4.07  189.49
121164.00   -3.96  190.10
121165.00   -4.13  189.81
121166.00   -4.10  189.91
121167.00   -4.06  190.10
121168.00   -4.02  189.49
121169.00   -4.05  189.94
121170.00   -4.03  189.10
121171.00   -4.04  189.81
121172.00   -3.98  188.23
121173.00   -4.14  189.23
121174.00   -3.97  189.65
121175.00   -4.07  189.49
121176.00   -4.04  191.55
121177.00   -4.03  188.94
121178.00   -4.06  189.97
121179.00   -4.01  190.58
121180.00   -4.07  189.65
121181.00   -4.00  191.16
121182.00   -3.93  191.45
121183.00   -4.17  189.04
121184.00   -4.04  189.23
121185.00   -4.00  189.65
121186.00   -4.18  190.65
121187.00   -3.92  190.20
121188.00   -3.97  188.94
121189.00   -3.95  188.85
121190.00   -3.92  190.39
121191.00   -4.07  191.13
121192.00   -3.91  189.46
121193.00   -3.98  187.62
121194.00   -3.98  191.20
121195.00   -4.10  190.39
121196.00   -4.14  190.07
121197.00   -4.06  188.30
121198.00   -4.07  189.55
121199.00   -4.00  190.26
121200.00   -4.13  191.04
121201.00   -4.03  190.17
121202.00   -4.02  188.62
121203.00   -4.11  189.52
121204.00   -4.02  190.39
121205.00   -3.95  188.72
121206.00   -4.01  190.23
121207.00   -4.06  191.68
121208.00   -4.14  189.33
121209.00   -3.88  188.75
121210.00   -4.07  189.30
121211.00   -4.02  189.94
121212.00   -4.01  190.33
121213.00   -3.97  189.91
121214.00   -3.97  190.81
121215.00   -4.04  191.07
121216.00   -4.10  188.62
121217.00   -4.08  190.36
121218.00   -4.09  189.78
121219.00   -4.10  189.91
121220.00   -4.03  190.00
121221.00   -4.03  190.07
121222.00   -3.95  188.62
121223.00   -4.03  191.81
121224.00   -3.90  189.20
121225.00   -3.96  189.84
121226.00   -4.10  190.49
121227.00   -4.13  190.87
121228.00   -4.05  190.26
121229.00   -4.02  190.04
121230.00   -4.08  190.23
121231.00   -4.11  190.00
121232.00   -4.04  189.49
121233.00   -4.03  190.78
121234.00   -3.92  191.39
121235.00   -4.05  189.30
121236.00   -4.11  190.26
121237.00   -4.03  189.23
121238.00   -4.04  190.58
121239.00   -4.08  190.20
121240.00   -4.09  190.94
121241.00   -4.11  189.30
121242.00   -4.04  189.17
121243.00   -3.93  189.88
121244.00   -4.00  190.52
121245.00   -4.05  187.94
121246.00   -3.98  188.88
121247.00   -4.08  190.07
121248.00   -4.13  190.00
121249.00   -4.11  190.07
121250.00   -4.04  189.65
121251.00   -4.14  190.55
121252.00   -4.10  190.04
121253.00   -4.09  190.78
121254.00   -4.10  191.61
121255.00   -4.03  190.55
121256.00   -4.00  190.20
121257.00   -3.95  189.65
121258.00   -4.08  189.01
121259.00   -4.09  190.46
121260.00   -4.03  189.26
121261.00   -3.94  188.20
121262.00   -4.04  189.55
121263.00   -4.04  190.13
121264.00   -4.01  190.04
121265.00   -4.02  188.81
121266.00   -3.95  190.20
121267.00   -4.17  190.36
121268.00   -3.93  189.68
121269.00   -4.13  189.75
121270.00   -4.03  190.04
121271.00   -4.12  191.45
121272.00   -3.95  191.20
121273.00   -4.05  189.13
121274.00   -3.87  190.75
121275.00   -4.00  187.94
121276.00   -3.97  189.84
121277.00   -4.03  188.85
121278.00   -3.96  188.88
121279.00   -3.97  190.13
121280.00   -3.97  189.78
121281.00   -4.11  190.13
121282.00   -4.02  189.75
121283.00   -4.10  191.29
121284.00   -4.03  190.00
121285.00   -4.08  190.49
121286.00   -4.02  188.72
121287.00   -4.03  188.49
121288.00   -4.09  190.17
121289.00   -4.05  190.58
121290.00   -4.15  188.14
121291.00   -4.05  189.26
121292.00   -4.03  189.39
121293.00   -3.99  189.75
121294.00   -4.00  189.78
121295.00   -4.04  188.97
121296.00   -3.99  188.75
121297.00   -4.00  188.04
121298.00   -3.99  191.04
121299.00   -4.02  189.97
121300.00   -4.03  191.97
121301.00   -3.94  190.75
121302.00   -4.06  188.65
121303.00   -3.96  190.49
121304.00   -4.10  189.39
121305.00   -4.07  188.94
121306.00   -4.06  190.94
121307.00   -4.08  189.52
121308.00   -4.05  191.10
121309.00   -4.00  190.26
121310.00   -4.00  189.52
121311.00   -4.07  187.94
121312.00   -3.86  190.39
121313.00   -4.05  188.68
121314.00   -3.95  189.46
121315.00   -4.02  187.91
121316.00   -4.06  188.23
121317.00   -4.16  188.59
121318.00   -3.96  189.13
121319.00   -4.00  189.75
121320.00   -3.98  189.81
121321.00   -4.04  190.00
121322.00   -4.10  190.49
121323.00   -3.92  190.58
121324.00   -4.01  188.68
121325.00   -4.05  189.49
121326.00   -3.91  189.91
121327.00   -4.07  189.68
121328.00   -4.06  190.17
121329.00   -3.96  190.17
121330.00   -3.99  189.94
121331.00   -3.99  189.46
121332.00   -3.98  188.04
121333.00   -4.00  190.81
121334.00   -4.12  189.94
121335.00   -4.00  190.10
121336.00   -4.03  188.65
121337.00   -4.03  189.26
121338.00   -4.05  188.20
121339.00   -4.07  189.78
121340.00   -3.99  189.65
121341.00   -3.99  190.29
121342.00   -4.12  189.75
121343.00   -3.92  191.55
121344.00   -4.06  188.78
121345.00   -4.06  190.49
121346.00   -4.14  187.88
121347.00   -3.98  188.85
121348.00   -4.05  190.36
121349.00   -4.08  190.36
121350.00   -3.98  189.59
121351.00   -3.87  188.27
121352.00   -3.97  189.46
121353.00   -4.05  189.94
121354.00   -4.08  189.55
121355.00   -4.04  188.10
121356.00   -4.10  189.04
121357.00   -4.04  190.52
121358.00   -3.98  188.20
121359.00   -4.14  191.39
121360.00   -3.99  189.46
121361.00   -4.08  190.04
121362.00   -4.11  191.00
121363.00   -4.06  189.01
121364.00   -4.12  190.13
121365.00   -4.12  188.72
121366.00   -4.05  191.55
121367.00   -4.06  188.17
121368.00   -4.04  190.17
121369.00   -3.88  189.59
121370.00   -4.09  191.10
121371.00   -4.00  188.85
121372.00   -3.89  190.49
121373.00   -4.12  191.45
121374.00   -4.14  189.30
121375.00   -3.98  189.55
121376.00   -3.95  189.46
121377.00   -4.12  189.84
121378.00   -3.99  187.75
121379.00   -4.00  190.39
121380.00   -3.89  190.17
121381.00   -4.17  189.17
121382.00   -4.01  188.43
121383.00   -3.97  189.49
121384.00   -3.90  190.94
121385.00   -4.00  193.16
121386.00   -3.97  188.43
121387.00   -4.03  190.13
121388.00   -3.96  188.56
121389.00   -4.22  190.42
121390.00   -4.07  190.29
121391.00   -4.02  189.71
121392.00   -4.07  189.62
121393.00   -3.96  189.49
121394.00   -4.04  190.20
121395.00   -4.00  188.01
121396.00   -4.09  189.88
121397.00   -4.03  189.01
121398.00   -4.08  189.49
121399.00   -3.94  189.23
121400.00   -3.90  189.62
121401.00   -3.92  189.91
121402.00   -4.06  189.81
121403.00   -3.83  190.97
121404.00   -4.00  190.75
121405.00   -3.95  189.33
121406.00   -4.02  189.42
121407.00   -4.03  191.29
121408.00   -4.05  190.94
121409.00   -4.10  190.29
121410.00   -3.99  190.23
121411.00   -4.02  190.04
121412.00   -4.08  189.42
121413.00   -4.05  190.13
121414.00   -3.90  188.17
121415.00   -4.06  188.07
121416.00   -3.96  189.01
121417.00   -3.93  190.07
121418.00   -3.90  189.46
121419.00   -4.05  188.52
121420.00   -4.04  189.49
121421.00   -4.00  188.46
121422.00   -3.96  187.88
121423.00   -4.06  189.55
121424.00   -3.87  190.58
121425.00   -4.00  189.62
121426.00   -4.02  190.55
121427.00   -4.08  189.94
121428.00   -3.97  189.01
121429.00   -3.98  189.13
121430.00   -3.96  189.78
121431.00   -4.00  188.81
121432.00   -4.02  189.36
121433.00   -3.89  192.13
121434.00   -4.08  190.49
121435.00   -4.07  189.36
121436.00   -4.04  189.68
121437.00   -4.03  188.49
121438.00   -4.03  190.26
121439.00   -4.06  189.01
121440.00   -4.08  191.07
121441.00   -3.84  190.33
121442.00   -3.90  190.55
121443.00   -3.95  189.62
121444.00   -3.97  190.07
121445.00   -4.03  190.78
121446.00   -4.00  189.17
121447.00   -3.94  189.75
121448.00   -4.02  190.97
121449.00   -4.05  188.78
121450.00   -3.97  190.23
121451.00   -3.94  189.07
121452.00   -4.00  190.58
121453.00   -3.92  190.75
121454.00   -4.06  191.26
121455.00   -4.09  190.46
121456.00   -4.15  190.52
121457.00   -4.02  190.20
121458.00   -4.03  189.13
121459.00   -4.02  189.46
121460.00   -3.97  191.13
121461.00   -4.07  188.68
121462.00   -4.02  189.52
121463.00   -4.00  187.62
121464.00   -4.09  190.00
121465.00   -4.25  188.97
121466.00   -3.95  189.23
121467.00   -3.89  189.84
121468.00   -3.97  189.81
121469.00   -4.09  190.29
121470.00   -3.91  189.20
121471.00   -4.01  189.04
121472.00   -4.05  190.49
121473.00   -3.99  189.94
121474.00   -4.00  191.42
121475.00   -3.95  190.65
121476.00   -3.97  190.52
121477.00   -3.92  189.78
121478.00   -3.94  189.20
121479.00   -4.08  190.33
121480.00   -4.11  191.10
121481.00   -4.08  189.59
121482.00   -4.01  190.55
121483.00   -4.15  189.94
121484.00   -4.12  189.75
121485.00   -4.09  189.91
121486.00   -4.14  189.88
121487.00   -4.02  188.56
121488.00   -3.91  188.78
121489.00   -4.06  189.62
121490.00   -4.11  190.17
121491.00   -4.17  188.94
121492.00   -4.06  189.30
121493.00   -4.00  189.10
121494.00   -4.02  188.78
121495.00   -4.03  187.52
121496.00   -4.02  188.43
121497.00   -3.96  188.81
121498.00   -3.96  190.23
121499.00   -4.07  189.30
121500.00   -4.12  190.13
121501.00   -3.94  190.71
121502.00   -4.02  189.46
121503.00   -4.05  189.55
121504.00   -4.07  189.39
121505.00   -3.97  190.97
121506.00   -4.08  191.00
121507.00   -4.02  190.17
121508.00   -3.87  189.01
121509.00   -3.96  190.10
121510.00   -4.00  188.59
121511.00   -4.03  190.26
121512.00   -3.95  189.10
121513.00   -4.08  190.65
121514.00   -3.99  189.71
121515.00   -4.05  189.10
121516.00   -4.00  190.39
121517.00   -3.87  191.39
121518.00   -4.16  189.23
121519.00   -4.03  189.20
121520.00   -4.09  189.97
121521.00   -4.07  188.91
121522.00   -4.09  191.20
121523.00   -3.91  189.10
121524.00   -4.16  189.17
121525.00   -3.97  189.91
121526.00   -4.02  191.04
121527.00   -3.97  191.04
121528.00   -4.17  189.20
121529.00   -3.97  189.68
121530.00   -4.02  189.46
121531.00   -4.13  189.23
121532.00   -3.92  190.29
121533.00   -4.04  189.62
121534.00   -3.89  191.26
121535.00   -3.98  189.55
121536.00   -4.11  190.29
121537.00   -3.91  189.13
121538.00   -4.01  191.36
121539.00   -4.00  188.94
121540.00   -4.14  189.62
121541.00   -4.04  188.97
121542.00   -4.01  188.88
121543.00   -3.99  190.87
121544.00   -4.07  189.13
121545.00   -4.13  189.88
121546.00   -4.03  188.65
121547.00   -4.09  190.68
121548.00   -4.07  190.10
121549.00   -4.07  191.23
121550.00   -4.03  189.20
121551.00   -3.99  189.52
121552.00   -3.92  189.07
121553.00   -3.94  191.13
121554.00   -4.18  189.49
121555.00   -4.04  189.04
121556.00   -4.17  189.36
121557.00   -4.07  191.23
121558.00   -4.07  190.00
121559.00   -4.08  188.52
121560.00   -3.91  190.52
121561.00   -3.99  188.97
121562.00   -4.00  189.55
121563.00   -3.96  189.42
121564.00   -3.91  190.97
121565.00   -3.97  189.68
121566.00   -4.00  189.91
121567.00   -3.87  189.42
121568.00   -3.93  190.68
121569.00   -4.14  188.94
121570.00   -3.88  191.20
121571.00   -3.91  189.71
121572.00   -4.06  189.71
121573.00   -4.13  190.49
121574.00   -4.16  191.07
121575.00   -4.05  188.78
121576.00   -4.14  191.26
121577.00   -3.96  190.17
121578.00   -4.05  190.68
121579.00   -4.07  190.78
121580.00   -3.99  188.94
121581.00   -4.00  188.17
121582.00   -3.97  190.10
121583.00   -3.92  190.91
121584.00   -4.07  189.52
121585.00   -4.05  189.23
121586.00   -4.06  188.97
121587.00   -3.98  189.36
121588.00   -3.98  189.68
121589.00   -3.98  189.55
